Ss272605,433,VCLFBZ87A63A113Q,33179.73,102907.05,0,0
wa254369,357,GRSBLD03L41E877H,25370.57,185581.02,0,0
AK622148,934,MNTSNR07D29E700E,21445.04,195001.36,0,0
YZ657359,1183,BNCDRA39C25H658H,38797.58,98944.21,0,0
oT570600,1025,MRNBRR41L63E507M,29314.68,190911.49,0,0
mK469864,1077,BRGNTN15S22A192G,49676.82,161764.13,0,0
bI476030,998,MDGLSE44M03I155X,5497.4,181727.97,0,0
Gj834453,327,DSSPSL41B49C210P,14995.6,123889.99,0,0
pj936322,557,LNFFRC99M11A049Q,33245.51,177030.66,0,0
tJ636285,609,SPSPTZ36S57D175H,40181.78,121639.12,0,0
Io874310,923,PRDDMC97C66H198J,29500.11,60665.57,0,0
Lq932284,51,MSTCLC45D51G412B,16438.25,61306.41,0,0
AU524344,162,RCCFRC75C50G808D,48765.28,80083.6,0,0
NG037912,640,BLLMRA63P10H779G,12826.94,117033.99,0,0
Zy871123,767,MCHVTI00C70B877I,46065.36,146837.11,0,0
uI667069,262,BRNTZN20E28F608K,49925.28,157306.93,0,0
tP509381,967,GZZLRA52T24F675G,5477.63,161740.68,0,0
wi212958,554,CVLFDC43T02L050P,23332.76,60236.79,0,0
JZ367469,394,PDRSBL77S14B718X,42608.41,138122.5,0,0
mt526529,585,NDRDRA92T10B076B,42823.96,198703.33,0,0
oE768132,172,SPSMCL18P05A778E,13692.54,98503.91,0,0
Mw775286,372,LGNLCU12M46M351Z,21639.42,127240.39,0,0
ie259563,111,TRMSTN65R26A762L,27331.99,177426.54,0,0
ou846051,407,PTRGLT97D12I289M,49427.83,68737.03,0,0
fP730877,417,LGRMRL70D62H304D,13175.41,194160.68,0,0
jd038208,879,FNTLCZ99M29L892O,41312.44,72222.96,0,0
QS796335,846,CMCLLR08B16L535P,45506.58,169318.08,0,0
Pq996196,863,CBCNGN09B04A762V,43281.97,119705.02,0,0
Kj409420,1014,GBBMRC58M61F078L,12212.79,122783.54,0,0
gi657254,786,PNCGCB90P54B138Q,39920.5,57200.08,0,0
Pb698210,1171,MNCFLP51L26E645B,44435.01,111492.11,0,0
bu549157,853,GNNGFR09L55L248Z,22268.41,84694.38,0,0
Hj660331,497,SGNRMN27D68F011H,30139.34,91557.83,0,0
kD004578,885,GRZMRD16R18H271B,18565.91,85131.8,0,0
OZ834844,353,BSNRRA17T28A452U,26833.37,145437.06,0,0
qi152358,933,STRGRG33R17D796J,20207.0,86394.4,0,0
ne782614,901,NSGGDU32S67L506N,17472.79,163651.86,0,0
UI724109,373,GLNCRT22S01E715Z,28686.61,131932.25,0,0
sM581489,117,BZOMLA78R04D568F,19209.54,54648.39,0,0
CK473664,246,CBBPMN86A63H573V,27645.62,119179.11,0,0
OQ882200,62,MLPTTN47R61E156C,33026.9,67040.21,0,0
Zp331630,142,VZZGLN97T41G378K,38898.06,111430.84,0,0
OG342686,94,SNNNCL28P45A028Z,9375.09,194886.73,0,0
qd982333,219,ZGRSNO65P19A902E,42440.72,130196.24,0,0
BA681787,250,PZZLME91P60G407S,42465.34,62409.89,0,0
rR690371,427,VRRRNT95D41I615J,31188.17,98391.05,0,0
th109211,530,LDBGBL53D41L889G,38562.12,185580.13,0,0
rv516182,655,CRVDLA94E29C553T,39925.45,155210.96,0,0
Tp680817,283,CMSFRN66C57L827W,48164.48,97428.87,0,0
xR685544,112,TRTSNO78C05C331W,48785.14,180904.94,0,0
iz149965,831,FRCLNI04L18H781F,5473.18,112707.13,0,0
js239010,293,MNNVTR83P13F751H,45422.05,61015.27,0,0
kI528431,891,TRVTLC95C51I205Y,23115.56,118568.79,0,0
ET847886,898,CRVNPN63A41D895Y,17789.2,143740.31,0,0
hc253896,990,TPLSTN25S21B250K,36064.29,163276.67,0,0
vh862598,110,CRCVCR97E19F326C,10606.15,124688.98,0,0
YL880408,805,BRZCLD54T20I486T,17189.3,159012.86,0,0
Pd126645,691,TRSLSU42S17A552U,20495.26,195883.57,0,0
fD200806,1199,PLLVIO86B43E374F,47838.33,114826.79,0,0
ff382517,31,GNSPRL54C53E001J,32349.4,173914.65,0,0
iR911000,984,SLASTN05M04B759Q,15481.87,110381.74,0,0
jy431161,639,MRZNNT67R10B905V,48520.52,145886.45,0,0
Bx779941,196,RMNRLD13B60I110G,16579.96,53762.27,0,0
ga917085,477,PLZTNF47T69B905R,22137.65,92003.99,0,0
Wt107337,115,VRNRBT30S65B828G,42850.41,143129.92,0,0
KZ554760,700,VGRGRL56E23F453I,41265.66,81559.77,0,0
Ao496677,1094,NCLMRA40A47G682H,44605.91,169647.27,0,0
qB159907,881,PLMMRC01C47H434G,28392.83,73524.46,0,0
DK876695,34,MRGGCB52A55L004N,40874.66,173342.37,0,0
FS475878,302,FDRRMN45L51B999R,15416.35,140830.75,0,0
yx786339,584,GRSGSP64L13L416O,6595.04,77893.17,0,0
IQ700373,627,CHGDNT83L42E441R,7519.18,63628.02,0,0
nP645601,33,FBNVCR74A22C508K,22483.43,70786.11,0,0
dD290562,98,BNNMLN63S20E949P,36651.74,135118.78,0,0
VW785832,248,TRPSBT22M47E500F,5573.69,187634.83,0,0
VL286603,914,CLGSNO82L07M122O,20491.3,73082.93,0,0
bi027633,1024,TMBGLI54E69F551Q,32474.74,146600.86,0,0
KJ865738,251,GNNSNN72C57F324M,10744.84,190301.53,0,0
Ak784097,257,VSCTNN33H62M209F,49568.39,196711.19,0,0
rQ561181,281,GBRSLS35S42I240L,9049.1,69821.83,0,0
jY201836,660,CMSFRN66C57L827W,48681.21,138370.94,0,0
dK855155,367,CLLFBZ82A47L466E,25157.01,175394.76,0,0
uc759901,395,MNDSNT81S41L682O,35274.71,75370.51,0,0
wI668856,992,NNSNTN82E42E422O,16186.83,127624.45,0,0
Se418183,1119,SPLNDD54A10H647N,34896.31,198478.68,0,0
LJ127341,1182,BRCDRT73H63M364G,26971.9,54625.72,0,0
Tg814433,453,MNGNNS23T30B681R,36228.66,75699.58,0,0
wP590147,848,MNTFBZ47R48B948L,34706.18,174194.22,0,0
sk102317,1001,MLSRNL44R03H808G,36614.89,199573.43,0,0
Ux779634,366,MCHLSE32P22I493M,30142.29,58281.08,0,0
uX775554,447,GLVMRT63H12G806A,19370.34,54758.85,0,0
RN445012,888,LGNLCU12M46M351Z,36972.32,99553.82,0,0
PA227752,1036,PZZRZO83M42D594G,46926.65,95658.26,0,0
oz242210,614,VLLGDU02S41F153Q,43214.02,57298.13,0,0
OV475251,164,SLTSLO27M29H070M,40800.07,187870.54,0,0
na289629,1061,FDRRMN45L51B999R,47783.77,144596.07,0,0
Fc865300,788,TMSGTN94R42I917E,25485.34,71222.05,0,0
Ur630330,1108,PLLVIO86B43E374F,27119.18,50804.36,0,0
Fp705263,1027,GRBNTL61A43D068X,43291.95,124589.55,0,0
lf698830,1169,CRTRGR13A44D742B,21534.15,94568.47,0,0
wo922446,821,TRVLNR44P25G435V,37798.14,87191.18,0,0
IK256002,842,MNDRFL99L43A653V,27158.06,146222.22,0,0
Wd120932,792,SLMNNT67T12H367Q,21727.09,115486.1,0,0
ei795202,1136,TMBGLI54E69F551Q,30427.58,107746.43,0,0
XR431449,314,DNTPTZ98R23F495O,37694.48,154568.86,0,0
mR705225,594,NNSBRC27R09H964K,28233.2,153101.45,0,0
DB955466,1158,RGNCTN04A24A239F,45503.36,137406.55,0,0
Vx711810,866,CTLMTT14L56H702A,29857.56,195440.38,0,0
UC358426,123,MRPBNT33T41F358M,48630.98,183223.54,0,0
kj341998,1137,CRCNTN64C58L555B,29361.22,81789.26,0,0
No937039,430,MZZRCT32T64E977M,23259.4,112879.93,0,0
hm879937,808,RCCFRC75C50G808D,26638.44,192677.04,0,0
Tq465040,500,RNDPRR50M46I635B,8295.99,125671.62,0,0
xR829998,730,PSQLRT29H09F441F,7400.05,137116.79,0,0
iF563696,682,VLRNTL93T20L049P,37742.33,145633.35,0,0
Hr752388,679,MRNNTL85C59B629F,31766.49,135094.36,0,0
Sn660534,1157,RTCPRC28L09M083T,10297.13,55533.06,0,0
Bn553352,1138,SNSSVN02C44G961C,43957.11,71318.46,0,0
xl475440,605,FSNLSE61P28B790Q,19357.73,115935.64,0,0
za157578,657,CRSDLM97M48H850Y,27537.62,198327.59,0,0
tn798770,166,SBLGNR44P53E239R,5840.74,85398.89,0,0
RP154564,1086,CRCMRA83R10G449P,19170.7,121485.39,0,0
QO037403,205,FSNLSE61P28B790Q,8287.55,173470.55,0,0
vn247656,861,CGUDNT50S52G576P,48949.28,55767.62,0,0
PZ465362,1020,BCLPMN61L63L923W,27537.91,157986.38,0,0
Ut663071,320,LNCMCL69M60D574B,41117.63,187279.73,0,0
yR196908,739,BRRLCN68E71F201Z,34476.57,125972.82,0,0
jl028502,227,GLTMRN24A57I759A,38719.26,68416.0,0,0
ib855608,1052,GZZDMA93P59D021N,19650.88,178461.98,0,0
TR808793,328,BLLNCI11B58B049P,30293.71,119734.54,0,0
wb645545,338,NTNGBL59A22C633D,47935.51,123769.87,0,0
GT579522,131,RGGLRI93L24A085N,9893.5,139549.28,0,0
Ws149781,867,TSTGNZ46M67I519O,45604.52,64394.03,0,0
WV167333,1047,MSTCLC45D51G412B,39821.92,165829.95,0,0
dv617920,964,BRMPSL76S65B640S,14796.62,141015.39,0,0
mG675895,973,NDEMRD16H27B511I,19274.45,52425.72,0,0
qO539810,473,GBBSTL51C25M169C,8248.9,185552.71,0,0
bF048011,872,RSTMRC20R53C241U,49726.7,122932.29,0,0
Mo655144,289,MNTRMR76R47G870A,32235.13,183502.0,0,0
FG019868,747,PCLSNN77E50L014R,6242.75,149005.81,0,0
Xh076423,279,CNTFRC67L57E965J,36776.18,80138.93,0,0
Lg023896,681,BBBCRI88A57B446U,10403.59,180839.61,0,0
iO337994,13,NTRLDA53C61E010V,48453.04,109124.62,0,0
Ig173763,32,BRCDRN56B56H704O,36086.47,61124.87,0,0
es330579,754,MLPMLS19T02F206P,28201.74,94243.77,0,0
tx806053,1185,ZBRBRL65D65C430J,41692.31,105592.85,0,0
sz721489,757,BTTGDI88H14H958E,34932.94,195701.75,0,0
qx970106,298,TRMLSU09B09D255T,46259.25,115570.47,0,0
UQ481602,844,CRNFRN24L50M119R,23495.15,188421.28,0,0
ES861072,966,VSPGFR44L42I480P,44519.93,156080.44,0,0
WM351496,469,TRMSTN65R26A762L,20985.56,89509.49,0,0
hf149424,1139,SLRLGN43M16F407R,10006.84,143244.35,0,0
UV909989,1103,MRTMCL89D46D428I,7756.05,117674.96,0,0
YO863486,186,RSLRSR50A41I953F,29841.62,108684.34,0,0
Zb761079,870,NNSNTN82E42E422O,25687.05,76100.25,0,0
Dm394360,956,SRMNCL91L67I172P,21235.04,126587.17,0,0
pU658355,349,TDSGVN62B63H975G,20899.84,165348.27,0,0
RE367652,847,MLDLRT49H15E504T,48940.95,85518.94,0,0
th819559,562,GNNMRN57C02L444O,13351.59,181064.78,0,0
Ie418523,406,VRGLVI37L07D117X,42173.52,111049.75,0,0
va318500,69,PSNLDC55R69M281J,23606.53,189504.84,0,0
Xr318688,114,SMRPRG34M55D677U,30161.89,129550.36,0,0
hD596588,756,GRGFMM60P16C661J,19486.65,68885.87,0,0
OQ112816,797,DROFLP57P19A490T,42834.43,67813.76,0,0
Wi768100,917,MNCLVR76L29L238G,32249.7,166018.38,0,0
md202995,204,GNVSTN88P08G015X,40120.71,158592.37,0,0
jt809431,531,CPNGRG14C19B238P,40672.35,193949.89,0,0
tU939894,56,CNVRFL10S69E919Z,34799.22,51222.21,0,0
BA420391,238,RCCLPD55R46B037V,37999.61,66439.53,0,0
ZB608610,996,TMBGLI54E69F551Q,29394.11,182145.44,0,0
SX211034,593,RNLRMN63E61D672G,26775.87,138254.64,0,0
uq260383,1097,CBBTNO73A56F371P,48197.08,62732.24,0,0
cq633006,267,MCHTNN29C63G110Z,32976.16,149830.34,0,0
Dl823981,915,CRSCML42T48L562S,42642.5,156677.37,0,0
Dz107972,1089,SMMNTL56L22C745Q,17616.41,119253.68,0,0
Sq657271,72,GBBLND99C48M431C,15016.07,138957.46,0,0
BL586716,140,CPNGRG14C19B238P,25698.13,127155.47,0,0
AQ212917,940,VLLPNI44H14M002W,20161.74,196309.92,0,0
bz198798,377,BCLPMN61L63L923W,15451.95,90877.38,0,0
bc820268,400,QRNCRL21L56L469L,31939.24,81102.99,0,0
xE705573,203,GRGFMM60P16C661J,10977.9,94562.2,0,0
Nl703697,523,FNTSLV13M27H712X,37016.73,52582.98,0,0
yh183374,670,CFRLLD78E64G934U,33971.97,75178.77,0,0
uL710316,1030,MNTGSR49B63H258R,18217.05,89592.16,0,0
Of817113,229,BTTLNE12P14I844T,39439.53,85439.27,0,0
PU824490,1110,CPPFRN27L05F793M,10991.89,126016.04,0,0
My114455,854,CCEPLT11M14B525I,20478.9,118007.21,0,0
yu036854,772,BRZCLD54T20I486T,41768.94,68765.61,0,0
sb580731,184,SCHVNI05M55G217V,28001.62,58301.18,0,0
zl386815,14,GLGSNT68A58L799W,7286.33,86128.83,0,0
cO966688,29,LNTPRG37H62F914I,46053.3,114301.01,0,0
eM893847,170,LNGLSU36H19L933N,8791.09,196155.6,0,0
yd344027,533,RGHGCN95A48A058A,32148.42,97989.27,0,0
Dk622946,548,RNRNNT15C27M096R,33081.67,78365.93,0,0
Mx179729,819,PSTRFL05A21F271Y,43994.33,124522.05,0,0
ns785532,877,PSCBRL14C55F929S,13683.66,101118.13,0,0
HX846311,1008,MNCLTZ47T29I969N,15877.75,183451.83,0,0
bu178332,838,PGLBLD24L47D938X,33708.97,184923.48,0,0
dt046231,457,GBRDNT43L50I536X,28514.16,72083.14,0,0
NP418890,168,BCCMRT97T22I484Z,38209.19,191712.69,0,0
Su580622,683,JVRRTI04L18L986R,24158.9,176512.81,0,0
UR223914,382,CRCTNI50P20F655B,37890.21,156499.03,0,0
Lc310885,1196,PSQLRT29H09F441F,36657.35,148562.82,0,0
sg130318,1200,SRDLLR71D05B399O,26830.93,187023.11,0,0
nX547241,549,PSQLRT29H09F441F,43849.17,195378.48,0,0
gs248964,762,BNMRSR51T47B881Y,31964.26,53826.45,0,0
Wy463276,1188,DSSBNC83T09F157O,22643.65,165900.26,0,0
cs986645,759,CRCNTL18A62B172U,42441.24,155017.85,0,0
bu038748,1165,ZCCLGO54A13L795Q,23309.24,182008.49,0,0
li800403,383,BNNPTZ47C48G455I,13088.04,66786.69,0,0
vx314059,1149,BRCDRT73H63M364G,45479.39,62281.44,0,0
HE763262,1131,SRNPRG24S54I056M,43292.87,154953.1,0,0
BP056272,574,FNTSVR88T55A150U,38855.31,66478.3,0,0
Kf023732,449,DNZLND53M16I199J,11623.15,174562.92,0,0
Iq692534,836,RSPRNR49H57F433I,32276.6,139996.59,0,0
nv114486,798,PRGSLV94R19M398Y,39276.78,185719.66,0,0
pb041561,991,GLNCRT22S01E715Z,37719.56,122546.81,0,0
rQ147213,601,FNTSVR88T55A150U,47029.0,100301.5,0,0
Bn256975,305,MCCFRN31M05E363K,16299.32,88054.18,0,0
jP159408,76,CSSDNL60L59D300V,38959.78,65247.49,0,0
zU498885,1016,TRCVNN69T62F565U,32781.25,158609.48,0,0
zy090818,1117,TLNPLA91T53H712M,9491.73,198516.84,0,0
ZR076100,284,CNTMRA81A10F863I,31677.22,123505.62,0,0
hP694622,300,CRDSIA12R16L494A,24793.49,58318.93,0,0
BA662880,459,VRNRBT30S65B828G,7066.31,91304.79,0,0
hX191650,1019,VRNGDI16C01D650Z,16956.88,171392.25,0,0
mp276755,228,CFRVRN23C21G478M,43064.29,176207.57,0,0
Wv009407,736,GLLGRM77P62F023F,24381.17,153569.62,0,0
dd680235,1069,GRGRRA23A14F363M,34602.96,89439.08,0,0
mU852761,358,TZZNTA95P14H723F,9437.2,75632.93,0,0
Wu128114,615,BTTCTN72M05C803K,15051.13,138035.61,0,0
Kv616996,23,PSQLRT29H09F441F,49563.27,111976.04,0,0
wD928648,642,PRDDMC97C66H198J,13881.17,199373.36,0,0
cv644948,425,CVLGRG67L52I529A,49254.5,122624.22,0,0
lB640278,125,FGTRSN30D26F610Y,46331.03,176856.18,0,0
Oy876662,270,VLNFRN37L63F893I,34332.84,103689.21,0,0
wq263671,1132,GRSMTD33B20G242C,48793.13,114142.77,0,0
ue295982,534,CNTFRC67L57E965J,32353.67,146718.43,0,0
FF677474,827,SLVGVN46L46C356Z,30014.07,148907.49,0,0
Nm431440,971,VRNRBT30S65B828G,30189.37,152333.92,0,0
aq472474,1177,GNSCLL03T09C428Y,46702.77,140510.18,0,0
Sj076857,1007,TRZFRC57H56D830W,34534.64,105808.95,0,0
Eu853472,435,GBBLND99C48M431C,7514.98,54642.97,0,0
AK217913,147,FLRDNI46S69A713M,27580.49,176718.03,0,0
wi094558,922,CSTMRN30P13C560G,17949.28,55532.82,0,0
Ht135218,995,MLNCRL84P45E520D,30291.73,147801.41,0,0
Kw431712,1140,CVNGLR74P05G157I,11734.53,184641.36,0,0
WE256076,744,CNTRSL58P06F587Y,42183.01,95335.18,0,0
PC403663,344,NCLGBL95M10H558D,25401.47,154568.43,0,0
PJ564718,1166,MRCPTZ86T71I690R,42079.88,79570.2,0,0
Wt037433,628,RNRNNT15C27M096R,7579.12,165968.48,0,0
UK443397,385,CSDLFD16R62D891J,25359.15,81912.26,0,0
eS158534,750,PNCFLP68C57M082R,48917.99,162765.52,0,0
mC350179,44,SCHVNI05M55G217V,49538.47,128640.1,0,0
Pq349201,512,LCCFLV96E59L521Z,40404.75,147102.03,0,0
ix583690,952,LNCMCL69M60D574B,40794.01,186472.4,0,0
QL498421,559,LGNRSN61M42A834Q,29423.49,106897.87,0,0
Bi015409,1178,LMBLNE40T41I124T,41543.28,168114.88,0,0
FG881575,527,GBLNNZ48A15G551E,28715.03,110441.59,0,0
qY768457,644,PRZTZN67B67F455T,47989.56,92461.85,0,0
Bh940343,751,RTCPRC28L09M083T,42498.22,81552.44,0,0
IB961263,789,FSLLNA60M02A747M,10547.27,126727.61,0,0
aZ655575,1124,PLMDMN04P68F904E,15685.5,188265.47,0,0
Qt669114,364,DDUBNT31R60L990B,37462.92,178948.15,0,0
bV036672,456,MSCLNA95T22A387V,36767.26,66789.16,0,0
eL802352,481,MNCFLP51L26E645B,7638.35,184528.5,0,0
yi644979,1058,GLTDLA56H09D234U,5570.9,64660.17,0,0
KC264572,1152,VNVNTL19H21A537C,23388.39,69898.7,0,0
Cc879609,1195,LCCFLV96E59L521Z,37480.34,54296.56,0,0
Hn730442,90,MCHLSE32P22I493M,33302.33,151740.5,0,0
rX171424,886,LGRMRL70D62H304D,25098.56,122079.19,0,0
Su169084,1056,BNVDMN51P50F806P,15154.95,107017.43,0,0
aw417136,355,CNVTNO00H41C489N,17190.81,82548.39,0,0
bj490623,953,FBNLND49L17C539R,20479.84,52569.13,0,0
ZO150145,199,CDUFRN99T03L048G,29365.24,121074.63,0,0
dk225195,133,PCCDNI38M27D373N,20627.72,76992.58,0,0
ZI831615,760,MCHTNN29C63G110Z,12762.39,171488.54,0,0
YV046967,1167,MNTTZN02M07F625R,23812.06,79792.7,0,0
EJ330568,81,MNCFLP51L26E645B,6452.54,51415.4,0,0
of763649,19,BSSJCP42P50A703Z,33837.83,103720.15,0,0
Ti017759,468,BTTGDI88H14H958E,31178.2,96037.48,0,0
Or390873,902,CNTFRC67L57E965J,5193.12,147133.52,0,0
RU211254,24,MNGNNS23T30B681R,34116.49,83409.66,0,0
Ye945287,277,MCHJLD51S10I704L,18621.37,199059.7,0,0
yp557604,611,BRNGNZ75M53F025F,27339.72,108821.89,0,0
iO707360,506,BNDLND77C47E056Z,16627.33,184305.87,0,0
ud181367,1142,TZZRMN18A65G583Q,10936.24,134366.47,0,0
jL996308,303,TRBMRA74T69D945Y,9335.83,182360.93,0,0
ce326484,832,BRZLCN98E29C621T,49144.44,116328.06,0,0
PM719076,351,PLMDMN04P68F904E,35186.22,160203.59,0,0
mj431401,496,CRCVNC41B53L309B,10053.75,59239.49,0,0
kQ808429,519,GLTLCU09R12I462Y,19208.27,148664.3,0,0
EY159838,715,FDRDNT66S45C205G,16930.97,87260.69,0,0
Ck708951,720,TSCFBA85H03G178S,43400.62,82747.82,0,0
qu870265,705,TRCRLD29B56G203I,26580.5,93630.74,0,0
dI033495,1098,GLZSTN18S28B527M,29890.28,194481.01,0,0
cK465911,543,PSTFLP15A61I005P,47153.95,131202.86,0,0
PZ716515,939,GBBMRC58M61F078L,48968.27,59648.96,0,0
fn154182,929,RVGNTA52P03A697H,10055.53,79064.77,0,0
tg076802,59,GNSBRR18E55H661Z,36823.19,149958.82,0,0
rG927062,235,ZCCRMN61M62D402K,14113.21,193295.54,0,0
tF004375,1032,PTRMRD20D14L346I,28261.09,198768.53,0,0
Xa470418,161,SPSPTZ36S57D175H,9540.52,61568.0,0,0
yr247876,1023,BRLCLD08C26C390C,19162.81,126178.39,0,0
Rj696011,793,NGLMLS15M02C437T,23051.75,101623.7,0,0
qB429057,108,ZNIMRA99M68B364P,19959.82,135287.86,0,0
tS675776,211,MNCFLP51L26E645B,12420.03,61575.18,0,0
Ni496698,790,SRDMRN44D59I715Y,5149.33,158147.57,0,0
DV098714,950,MRLRRA02C27L888S,24746.69,197664.58,0,0
Hd443222,580,VSPRSN50R15F275I,29931.07,191706.24,0,0
Ea443678,1125,BZOMLA78R04D568F,47760.58,74849.6,0,0
An452480,1179,NLCCSN79D65A006B,29976.15,98606.21,0,0
vh211869,899,TBLFBZ43B25F943J,24878.74,166312.65,0,0
NS978939,299,BLLNCI11B58B049P,32874.87,139832.02,0,0
VB073501,454,ZNZCSN56S48F283J,24250.41,108375.73,0,0
IC398346,878,BRCLRI18T31D871Z,24461.43,68816.98,0,0
WN062639,96,GNNMRD56T05L223M,21239.11,59432.24,0,0
Xw699483,1092,CNTMRA81A10F863I,39684.57,174707.14,0,0
kz817746,582,VCLFBZ87A63A113Q,30939.19,110587.79,0,0
pY825420,732,VRGLVI37L07D117X,37052.95,199912.05,0,0
ca711552,926,CSLGLR19B53D621R,37111.26,137374.53,0,0
aE852936,174,RSPCLR86T64D876U,21104.87,80607.57,0,0
ip982341,634,BBBCRI88A57B446U,13361.22,164395.53,0,0
tk953031,241,RBBSVD63R51C357Y,17683.41,149173.64,0,0
Fu568851,244,ZBRBRL65D65C430J,29252.18,177385.77,0,0
aU264587,491,NDRSTN63R22E563J,21602.01,175916.34,0,0
Np409420,321,TZZNTA95P14H723F,9813.08,65121.37,0,0
fO616493,214,BTTLNE12P14I844T,24657.25,140256.96,0,0
uV538170,92,BRRCLD41M66G790M,45311.31,98005.87,0,0
wk234097,434,BTTCML77M66A581S,11482.34,91936.85,0,0
ga877380,576,DTTMLI90R69A780Q,35841.61,121176.57,0,0
BH118138,716,CVLRNL14B23A690M,11509.97,124276.75,0,0
sy775844,849,PZZLMR18L64L807P,8865.41,138013.51,0,0
Vj240239,391,RSNDMN92H67I073K,5759.78,86077.74,0,0
dx290892,957,MNCLTZ47T29I969N,40409.36,103362.53,0,0
ct634978,1034,GVNVNS30R13L126K,35030.92,158506.06,0,0
Cr820090,1059,LCCGNR05M41G007C,28237.29,71384.26,0,0
oR911147,347,VVLPRN12S59A101H,7241.22,114143.98,0,0
Gd346720,981,GTTVRL07R56B069X,34844.23,180793.41,0,0
CE752078,1156,RGHGCN95A48A058A,45328.75,137095.2,0,0
vN303032,334,LRCBNN10S44F558X,26401.48,180920.23,0,0
lt974760,384,LNGLSU36H19L933N,7323.14,57454.7,0,0
ml839599,945,ZCCRSR48D55G438Z,21176.28,134570.52,0,0
uk018796,409,SSNCRL95P50C393B,15992.5,181468.63,0,0
PF743607,411,LPUFRZ90P54I743R,39575.8,149188.25,0,0
DZ553847,424,MTUDLM60T67D640R,21189.49,151608.1,0,0
RA652206,475,GLGSNT68A58L799W,35823.15,178347.11,0,0
GG394977,791,CSRMRT22P09G036W,30526.96,56964.12,0,0
jy557244,87,GLTLCU09R12I462Y,8813.23,54999.78,0,0
RL118842,563,MLPMLS19T02F206P,29282.52,86940.12,0,0
FE732602,799,MLPGGL77P68A496T,39592.49,131943.61,0,0
LQ256301,887,VNTGNT18D42C440S,39743.62,183931.78,0,0
oq084099,960,MRNGRN12A58A045X,49852.14,96307.2,0,0
oQ579185,169,TRNSYV29P15I991B,25331.1,55096.22,0,0
uG743017,438,FNTCRT99A12M408Q,32117.14,78633.01,0,0
aJ952726,517,GNNGFR09L55L248Z,12263.35,153611.8,0,0
mg882652,1116,FRRMTD96A11L928T,39873.54,79190.68,0,0
LD982891,175,FBNLND49L17C539R,26937.71,129253.16,0,0
aU233191,301,FDRDNT66S45C205G,17303.23,144968.22,0,0
Kh366288,783,MZZSLT93C47C901Y,15813.8,97886.76,0,0
MO361219,4,SQRFLR77L13B476A,23847.85,108074.72,0,0
ig517122,937,SCHVNI05M55G217V,18506.62,180704.66,0,0
vB730025,330,RRGCHR09P11A809A,14405.55,196600.64,0,0
IW372126,1181,VLLGLI98D56H967U,38027.81,90609.82,0,0
Ee450079,120,NVRRRA85H05E962I,39995.33,74559.68,0,0
nC549438,319,LNTRMN71S26A819L,19911.78,153895.34,0,0
xz777284,148,CNVFLR20B25G209C,23502.46,77904.16,0,0
vY990324,1013,RRNMLS58H04F322P,5734.08,165467.05,0,0
ig289585,107,SLTSLO27M29H070M,7459.37,113976.55,0,0
Cl294650,860,TRRSLV86S46C356L,25576.8,62562.95,0,0
Me898429,187,MRNGRN12A58A045X,42955.68,67604.18,0,0
lF310232,472,PRZTZN67B67F455T,20099.86,166430.1,0,0
jU828444,829,CRCNTL18A62B172U,36239.96,62113.3,0,0
kg439144,220,GNNGFR09L55L248Z,16170.54,193036.42,0,0
MF762974,145,MRLRRA02C27L888S,23879.7,158833.56,0,0
aM947760,649,TTNGLT08A17F711D,17083.83,154117.01,0,0
fd940196,925,CSTFRN09B48A799N,15981.62,104510.73,0,0
WF512285,1118,BNNPTZ47C48G455I,43236.85,127374.44,0,0
ye543388,784,FRMRFL90P56E997C,45140.33,77324.15,0,0
EP263695,1129,SBRRMI09C25E305O,14097.86,138545.94,0,0
FI746949,185,LGNRSN61M42A834Q,49478.96,98912.5,0,0
cA080952,493,TRMLSU09B09D255T,25013.52,77565.35,0,0
AK934462,841,GNNMRD56T05L223M,13881.29,183913.01,0,0
dn706343,1160,GRDMCL12P03I205B,41326.99,96582.01,0,0
rQ442213,274,BSSJCP42P50A703Z,42910.37,56794.7,0,0
BM353526,701,BTTLNA85C20C971W,21556.84,114618.25,0,0
xP651802,994,GLDGRL19B21A851P,17234.6,144658.06,0,0
dJ053367,12,GRMNTA16C01C596X,16799.24,171886.59,0,0
dv995602,1031,LVTCLD82M50M141F,21968.9,68453.31,0,0
Ld675530,520,DPRGLN05S42A196A,43389.08,165391.78,0,0
AC330306,598,VVLPRN12S59A101H,36190.49,69698.03,0,0
SU749508,987,MRPBNT33T41F358M,14953.4,144500.97,0,0
Yo360911,352,GNTSYV68P28L983R,46829.85,147535.95,0,0
UK874121,526,PSTTTN98B01H785Z,37477.63,174557.96,0,0
hM518093,1004,CGNMRN73M59G972L,21914.82,173512.5,0,0
Ve878154,724,MNZBGI45H60C936B,40852.64,94033.15,0,0
Nu332959,441,PRTLRT01A13L297V,5668.56,186544.05,0,0
FG408338,733,MRCPTZ86T71I690R,21936.19,102807.69,0,0
nh269517,215,BNNRMI65T26F815J,37318.69,187060.88,0,0
IK746274,337,BTTRMD97A57F749N,41350.45,191412.56,0,0
Un523687,667,TRNSYV29P15I991B,28351.19,132194.09,0,0
Me943050,645,CBBTNO73A56F371P,31701.83,181963.29,0,0
lY513046,1045,PSTFLP15A61I005P,25296.7,130738.21,0,0
LZ730487,370,CTRLCN93L51L835K,6252.8,52936.67,0,0
